 , , ,BKV,,No.,CAPE Name,BKV,Name1,Name2,Comment,,,
NA,,,,,7593,L20791TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,7594,D744,34.5,C team,,Outside from PSSE,,,
NA,,,,,7595,L20791TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,7596,D704,34.5,C team,,Outside from PSSE,,,
NA,,,,,7597,D733,34.5,C team,,Outside from PSSE,,,
NA,,,,,7598,L20792TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,7599,D560,34.5,C team,,Outside from PSSE,,,
NA,,,,,7600,L20762TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,7601,L20761TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,7602,L20761TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,7603,L20761TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,7604,L20762TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,7605,L20761TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,7606,D755,34.5,C team,,Outside from PSSE,,,
NA,,,,,7608,D757,34.5,C team,,Outside from PSSE,,,
NA,,,,,7610,D736,34.5,C team,,Outside from PSSE,,,
NA,,,,,7611,D698,34.5,C team,,Outside from PSSE,,,
NA,,,,,7612,D451,34.5,C team,,Outside from PSSE,,,
NA,,,,,7613,D528,34.5,C team,,Outside from PSSE,,,
NA,,,,,7614,NC5632,34.5,C team,,Outside from PSSE,,,
NA,,,,,7615,L20798TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,12001,L0958 tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,12002,L0958 tap en,34.5,C team,,Outside from PSSE,,,
NA,,,,,15004,SS313_34IPP,34.5,C team,,Outside from PSSE,,,
NA,,,,,15010,WBrooklyn34,34.5,C team,,Outside from PSSE,,,
NA,,,,,15026,Bruce Rd TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,15028,Tap to J352,34.5,C team,,Outside from PSSE,,,
NA,,,,,15029,Tap to L0951,34.5,C team,,Outside from PSSE,,,
NA,,,,,20001,34kV F96,34.5,C team,,Outside from PSSE,,,
NA,,,,,20002,K18 34kV,34.5,C team,,Outside from PSSE,,,
NA,,,,,20003,Tap to SS459,34.5,C team,,Outside from PSSE,,,
NA,,,,,20004,SW 3240,34.5,C team,,Outside from PSSE,,,
NA,,,,,20005,34kv F96 tie,34.5,C team,,Outside from PSSE,,,
NA,,,,,20007,Bus 20007,34.5,C team,,Outside from PSSE,,,
NA,,,,,20009,Tap toSW4710,34.5,C team,,Outside from PSSE,,,
NA,,,,,20012,SW3265,34.5,C team,,Outside from PSSE,,,
NA,,,,,30016,DCB19,34.5,C team,,Outside from PSSE,,,
NA,,,,,30020,EMC8170,34.5,C team,,Outside from PSSE,,,
NA,,,,,30021,EMC6630,34.5,C team,,Outside from PSSE,,,
NA,,,,,30023,ESSJ356TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,30024,EMC8170,34.5,C team,,Outside from PSSE,,,
NA,,,,,30025,EMC8500,34.5,C team,,Outside from PSSE,,,
NA,,,,,30026,EMC8500,34.5,C team,,Outside from PSSE,,,
NA,,,,,30027,ALRS6896,34.5,C team,,Outside from PSSE,,,
NA,,,,,30028,ESSJ368,34.5,C team,,Outside from PSSE,,,
NA,,,,,30029,ALRS 6790,34.5,C team,,Outside from PSSE,,,
NA,,,,,30030,STA 1 TR 52,34.5,C team,,Outside from PSSE,,,
NA,,,,,30035,L10231TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,30036,L10231TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,30037,ALRS3040,34.5,C team,,Outside from PSSE,,,
NA,,,,,30038,TDC233TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,30039,SWGR,34.5,C team,,Outside from PSSE,,,
NA,,,,,30040,DCC54,34.5,C team,,Outside from PSSE,,,
NA,,,,,30041,ESSC475TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,30042,EMC8690,34.5,C team,,Outside from PSSE,,,
NA,,,,,30043,DCC53TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,30044,PTS 3452,34.5,C team,,Outside from PSSE,,,
NA,,,,,30045,DCK18_TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,30046,L7542 E411TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,30047,ALRS4560 Tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,30051,DCC83,34.5,C team,,Outside from PSSE,,,
NA,,,,,30052,WILMET34B2,34.5,C team,,Outside from PSSE,,,
NA,,,,,50003,TEmp_S63,34.5,C team,,Outside from PSSE,,,
NA,,,,,50010,T-Tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50012,ALRS 6110,34.5,C team,,Outside from PSSE,,,
NA,,,,,50013,Udna 34kVB,34.5,C team,,Outside from PSSE,,,
NA,,,,,50014,Pltoctr 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50015,Tap to W211,34.5,C team,,Outside from PSSE,,,
NA,,,,,50016,Wasco 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50017,UND T-Tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50018,end of UND,34.5,C team,,Outside from PSSE,,,
NA,,,,,50019,Grnlf tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50022,NO ALRS tie,34.5,C team,,Outside from PSSE,,,
NA,,,,,50023,34kv Bus H57,34.5,C team,,Outside from PSSE,,,
NA,,,,,50024,Equinix Bus,34.5,C team,,Outside from PSSE,,,
NA,,,,,50025,Tie L4660,34.5,C team,,Outside from PSSE,,,
NA,,,,,50026,NO PTS 6142,34.5,C team,,Outside from PSSE,,,
NA,,,,,50028,Dupont Fab,34.5,C team,,Outside from PSSE,,,
NA,,,,,50029,ltd 9740,34.5,C team,,Outside from PSSE,,,
NA,,,,,50030,RS 6065,34.5,C team,,Outside from PSSE,,,
NA,,,,,50031,ALRS 3430,34.5,C team,,Outside from PSSE,,,
NA,,,,,50038,ALRS 7100 NO,34.5,C team,,Outside from PSSE,,,
NA,,,,,50039,ALRS 7100 tp,34.5,C team,,Outside from PSSE,,,
NA,,,,,50040,DCH65 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50043,Tap to AT&T,34.5,C team,,Outside from PSSE,,,
NA,,,,,50044,AT&T,34.5,C team,,Outside from PSSE,,,
NA,,,,,50045,ALRS 6250,34.5,C team,,Outside from PSSE,,,
NA,,,,,50046,Elmhrst 34B1,34.5,C team,,Outside from PSSE,,,
NA,,,,,50047,Elmhrst 34B2,34.5,C team,,Outside from PSSE,,,
NA,,,,,50053,S43 34kV,34.5,C team,,Outside from PSSE,,,
NA,,,,,50054,W349 34kV,34.5,C team,,Outside from PSSE,,,
NA,,,,,50055,H57 34kV,34.5,C team,,Outside from PSSE,,,
NA,,,,,50061,ALRS 6160,34.5,C team,,Outside from PSSE,,,
NA,,,,,50062,MCR 6144,34.5,C team,,Outside from PSSE,,,
NA,,,,,50064,Tap Devon Rd,34.5,C team,,Outside from PSSE,,,
NA,,,,,50065,ALRS 6100,34.5,C team,,Outside from PSSE,,,
NA,,,,,50066,34kV Bus,34.5,C team,,Outside from PSSE,,,
NA,,,,,50068,W13 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50069,TAP D460,34.5,C team,,Outside from PSSE,,,
NA,,,,,50071,ESSW484 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50074,Dupont Fab 2,34.5,C team,,Outside from PSSE,,,
NA,,,,,50077,D6585 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50078,EMC3720,34.5,C team,,Outside from PSSE,,,
NA,,,,,50079,EMC6585,34.5,C team,,Outside from PSSE,,,
NA,,,,,50080,EMC3730,34.5,C team,,Outside from PSSE,,,
NA,,,,,50082,ALRS6590 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50083,D6094,34.5,C team,,Outside from PSSE,,,
NA,,,,,50084,DCW346 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50085,DCW335,34.5,C team,,Outside from PSSE,,,
NA,,,,,50087,EMC5420,34.5,C team,,Outside from PSSE,,,
NA,,,,,50088,ALRS6590,34.5,C team,,Outside from PSSE,,,
NA,,,,,50089,DCW304 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50090,STA1 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50091,EMC5420,34.5,C team,,Outside from PSSE,,,
NA,,,,,50092,ALRS6730 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50093,ESSW536 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50094,ESSJ316-1,34.5,C team,,Outside from PSSE,,,
NA,,,,,50095,ESSW544 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50096,EMC5480,34.5,C team,,Outside from PSSE,,,
NA,,,,,50101,B32 tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50102,L12367 72tie,34.5,C team,,Outside from PSSE,,,
NA,,,,,50103,SS318 tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50104,ALRS4940,34.5,C team,,Outside from PSSE,,,
NA,,,,,50105,Tap DC K34,34.5,C team,,Outside from PSSE,,,
NA,,,,,50106,L9342/4268TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50107,Tap 19347 IR,34.5,C team,,Outside from PSSE,,,
NA,,,,,50108,Tap tieL7062,34.5,C team,,Outside from PSSE,,,
NA,,,,,50109,DC K36 34kV,34.5,C team,,Outside from PSSE,,,
NA,,,,,50110,LTD 6490,34.5,C team,,Outside from PSSE,,,
NA,,,,,50111,Tap L10233,34.5,C team,,Outside from PSSE,,,
NA,,,,,50112,ALRS 3339,34.5,C team,,Outside from PSSE,,,
NA,,,,,50113,ALRS 6620,34.5,C team,,Outside from PSSE,,,
NA,,,,,50114,ALRS 8170,34.5,C team,,Outside from PSSE,,,
NA,,,,,50115,ltd 6750,34.5,C team,,Outside from PSSE,,,
NA,,,,,50116,DC D666,34.5,C team,,Outside from PSSE,,,
NA,,,,,50117,D548 CG,34.5,C team,,Outside from PSSE,,,
NA,,,,,50118,L10341/L1862,34.5,C team,,Outside from PSSE,,,
NA,,,,,50121,ESS W565 B2,34.5,C team,,Outside from PSSE,,,
NA,,,,,50122,Tap L12541,34.5,C team,,Outside from PSSE,,,
NA,,,,,50124,Cherry IP 34,34.5,C team,,Outside from PSSE,,,
NA,,,,,50125,L7346 sw4620,34.5,C team,,Outside from PSSE,,,
NA,,,,,50126,alrs 6120,34.5,C team,,Outside from PSSE,,,
NA,,,,,50133,DC E81,34.5,C team,,Outside from PSSE,,,
NA,,,,,50134,34kV Dummy,34.5,C team,,Outside from PSSE,,,
NA,,,,,50135,ALRS 3430,34.5,C team,,Outside from PSSE,,,
NA,,,,,50136,X304 Chase,34.5,C team,,Outside from PSSE,,,
NA,,,,,50137,ALRS 6330,34.5,C team,,Outside from PSSE,,,
NA,,,,,50138,Tap K313,34.5,C team,,Outside from PSSE,,,
NA,,,,,50139,ALRS 6640,34.5,C team,,Outside from PSSE,,,
NA,,,,,50140,tap ESS K353,34.5,C team,,Outside from PSSE,,,
NA,,,,,50141,alrs 6400,34.5,C team,,Outside from PSSE,,,
NA,,,,,50142,ANS 6369,34.5,C team,,Outside from PSSE,,,
NA,,,,,50143,LTD 7020,34.5,C team,,Outside from PSSE,,,
NA,,,,,50144,Tap DC K40,34.5,C team,,Outside from PSSE,,,
NA,,,,,50145,T-tap F335,34.5,C team,,Outside from PSSE,,,
NA,,,,,50146,ALRS 4700,34.5,C team,,Outside from PSSE,,,
NA,,,,,50147,alrs 7170,34.5,C team,,Outside from PSSE,,,
NA,,,,,50148,LTD 6308,34.5,C team,,Outside from PSSE,,,
NA,,,,,50149,alrs 6730,34.5,C team,,Outside from PSSE,,,
NA,,,,,50150,DC C6 Mtrn G,34.5,C team,,Outside from PSSE,,,
NA,,,,,50151,DC C22 6300,34.5,C team,,Outside from PSSE,,,
NA,,,,,50152,ALRS 6760_67,34.5,C team,,Outside from PSSE,,,
NA,,,,,50153,ALRS 6760_31,34.5,C team,,Outside from PSSE,,,
NA,,,,,50154,ALRS 8450,34.5,C team,,Outside from PSSE,,,
NA,,,,,50155,DC J81,34.5,C team,,Outside from PSSE,,,
NA,,,,,50159,DC E266,34.5,C team,,Outside from PSSE,,,
NA,,,,,50160,alrs 4560,34.5,C team,,Outside from PSSE,,,
NA,,,,,50161,tie L7542/45,34.5,C team,,Outside from PSSE,,,
NA,,,,,50162,tie L7542/45,34.5,C team,,Outside from PSSE,,,
NA,,,,,50164,Bus_50164,34.5,C team,,Outside from PSSE,,,
NA,,,,,50167,D244 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50168,ALRS 6930,34.5,C team,,Outside from PSSE,,,
NA,,,,,50169,ALRS6720,34.5,C team,,Outside from PSSE,,,
NA,,,,,50170,Taptie L6031,34.5,C team,,Outside from PSSE,,,
NA,,,,,50171,RS 3120,34.5,C team,,Outside from PSSE,,,
NA,,,,,50172,tptialrs6820,34.5,C team,,Outside from PSSE,,,
NA,,,,,50173,tptialrs6820,34.5,C team,,Outside from PSSE,,,
NA,,,,,50174,D40alrs 3822,34.5,C team,,Outside from PSSE,,,
NA,,,,,50175,ALRS 3470,34.5,C team,,Outside from PSSE,,,
NA,,,,,50176,5553/5554,34.5,C team,,Outside from PSSE,,,
NA,,,,,50177,5551/5552,34.5,C team,,Outside from PSSE,,,
NA,,,,,50178,tap W565,34.5,C team,,Outside from PSSE,,,
NA,,,,,50179,W550 Tap 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50183,C92 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50185,A42834B 3000,34.5,C team,,Outside from PSSE,,,
NA,,,,,50186,6930 ltd2500,34.5,C team,,Outside from PSSE,,,
NA,,,,,50187,4834 ltd2500,34.5,C team,,Outside from PSSE,,,
NA,,,,,50188,4834 ltd3420,34.5,C team,,Outside from PSSE,,,
NA,,,,,50189,4863 ltd3420,34.5,C team,,Outside from PSSE,,,
NA,,,,,50190,ALRS 3290,34.5,C team,,Outside from PSSE,,,
NA,,,,,50194,DC C55,34.5,C team,,Outside from PSSE,,,
NA,,,,,50205,ALRS 6970,34.5,C team,,Outside from PSSE,,,
NA,,,,,50206,ALRS 3470,34.5,C team,,Outside from PSSE,,,
NA,,,,,50207,ESS W565 B3,34.5,C team,,Outside from PSSE,,,
NA,,,,,50208,L13150 5016,34.5,C team,,Outside from PSSE,,,
NA,,,,,50209,L13150 5018,34.5,C team,,Outside from PSSE,,,
NA,,,,,50212,ESS W553 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50213,Tap W553&565,34.5,C team,,Outside from PSSE,,,
NA,,,,,50215,ESS W565 B1,34.5,C team,,Outside from PSSE,,,
NA,,,,,50230,DC J69 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50233,tptie L12262,34.5,C team,,Outside from PSSE,,,
NA,,,,,50235,Tap DC B47,34.5,C team,,Outside from PSSE,,,
NA,,,,,50236,Tap DC B45,34.5,C team,,Outside from PSSE,,,
NA,,,,,50237,34B B55 tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50238,34B alrs3910,34.5,C team,,Outside from PSSE,,,
NA,,,,,50239,Tap DC B42,34.5,C team,,Outside from PSSE,,,
NA,,,,,50240,T tie L12164,34.5,C team,,Outside from PSSE,,,
NA,,,,,50241,34B alrs6500,34.5,C team,,Outside from PSSE,,,
NA,,,,,50242,34B LTD6510,34.5,C team,,Outside from PSSE,,,
NA,,,,,50243,34B DCB44,34.5,C team,,Outside from PSSE,,,
NA,,,,,50245,34kV TR HS,34.5,C team,,Outside from PSSE,,,
NA,,,,,50247,L10344 alrs,34.5,C team,,Outside from PSSE,,,
NA,,,,,50248,L10343 alrs,34.5,C team,,Outside from PSSE,,,
NA,,,,,50250,ALRS 6703,34.5,C team,,Outside from PSSE,,,
NA,,,,,50252,ALRS 4110,34.5,C team,,Outside from PSSE,,,
NA,,,,,50253,DCW41 34kV,34.5,C team,,Outside from PSSE,,,
NA,,,,,50254,34kV B1,34.5,C team,,Outside from PSSE,,,
NA,,,,,50255,34kV B2&3,34.5,C team,,Outside from PSSE,,,
NA,,,,,50257,DCH78 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50258,Tap to S341,34.5,C team,,Outside from PSSE,,,
NA,,,,,50260,S41 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50261,L8037-33 tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50265,L8033IND 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50266,ALRS 6100,34.5,C team,,Outside from PSSE,,,
NA,,,,,50267,PTS 3200,34.5,C team,,Outside from PSSE,,,
NA,,,,,50268,ESS D652 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50269,ALRS 3250,34.5,C team,,Outside from PSSE,,,
NA,,,,,50270,ALRS 3870,34.5,C team,,Outside from PSSE,,,
NA,,,,,50271,ALRS 6830,34.5,C team,,Outside from PSSE,,,
NA,,,,,50272,D600 tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50273,ALRS 9710,34.5,C team,,Outside from PSSE,,,
NA,,,,,50275,34B E661,34.5,C team,,Outside from PSSE,,,
NA,,,,,50276,L15266 6607,34.5,C team,,Outside from PSSE,,,
NA,,,,,50277,L15266 6656,34.5,C team,,Outside from PSSE,,,
NA,,,,,50279,34B L7838,34.5,C team,,Outside from PSSE,,,
NA,,,,,50280,34B L6466,34.5,C team,,Outside from PSSE,,,
NA,,,,,50282,Tap F358-2,34.5,C team,,Outside from PSSE,,,
NA,,,,,50283,ltd 4610,34.5,C team,,Outside from PSSE,,,
NA,,,,,50284,Tie L7343,34.5,C team,,Outside from PSSE,,,
NA,,,,,50285,D180 34kV B1,34.5,C team,,Outside from PSSE,,,
NA,,,,,50287,D180 34kV B2,34.5,C team,,Outside from PSSE,,,
NA,,,,,50293,DCC23 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50294,tap sw 8121,34.5,C team,,Outside from PSSE,,,
NA,,,,,50295,ALRS 8150,34.5,C team,,Outside from PSSE,,,
NA,,,,,50296,ALRS 8120,34.5,C team,,Outside from PSSE,,,
NA,,,,,50297,Tap L8868,34.5,C team,,Outside from PSSE,,,
NA,,,,,50298,ALRS 4130,34.5,C team,,Outside from PSSE,,,
NA,,,,,50299,ALRS 3180,34.5,C team,,Outside from PSSE,,,
NA,,,,,50302,L12430 T-Tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50303,ALRS 6650,34.5,C team,,Outside from PSSE,,,
NA,,,,,50304,ALRS 6490,34.5,C team,,Outside from PSSE,,,
NA,,,,,50307,Tap DC G44,34.5,C team,,Outside from PSSE,,,
NA,,,,,50308,DC G44 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,50309,L7665 SW3290,34.5,C team,,Outside from PSSE,,,
NA,,,,,50312,L7668 SW6850,34.5,C team,,Outside from PSSE,,,
NA,,,,,50313,L8541 split,34.5,C team,,Outside from PSSE,,,
NA,,,,,50314,DC C66 tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,50315,WRD TR7 34HS,34.5,C team,,Outside from PSSE,,,
NA,,,,,50316,WRD TR8 34HS,34.5,C team,,Outside from PSSE,,,
NA,,,,,50317,D5736 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50318,D5747 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50319,STA 29-3 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50321,DCJ55,34.5,C team,,Outside from PSSE,,,
NA,,,,,50322,L0957/L1861,34.5,C team,,Outside from PSSE,,,
NA,,,,,50323,L1862/L10341,34.5,C team,,Outside from PSSE,,,
NA,,,,,50325,ALRS 3200,34.5,C team,,Outside from PSSE,,,
NA,,,,,50326,D5767 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50327,Tap DCF41,34.5,C team,,Outside from PSSE,,,
NA,,,,,50329,L7341-7669,34.5,C team,,Outside from PSSE,,,
NA,,,,,50330,L7540/43TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50331,E77/L7543TP1,34.5,C team,,Outside from PSSE,,,
NA,,,,,50332,L7543TP2,34.5,C team,,Outside from PSSE,,,
NA,,,,,50333,ALRS4210TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50334,ALRS6840TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50335,ALRS6890,34.5,C team,,Outside from PSSE,,,
NA,,,,,50336,L7540 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50337,EMC4010,34.5,C team,,Outside from PSSE,,,
NA,,,,,50338,ALRS6880TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50339,SW4440TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50340,ALRS6880,34.5,C team,,Outside from PSSE,,,
NA,,,,,50341,SW4740,34.5,C team,,Outside from PSSE,,,
NA,,,,,50342,L43 SW4440,34.5,C team,,Outside from PSSE,,,
NA,,,,,50343,L7541TP 4320,34.5,C team,,Outside from PSSE,,,
NA,,,,,50344,ALRS4150TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50345,ALRS4330TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50346,ALRS4330,34.5,C team,,Outside from PSSE,,,
NA,,,,,50347,L7964_L65TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50348,L7965TP 6590,34.5,C team,,Outside from PSSE,,,
NA,,,,,50349,W996TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50350,ALRS6450TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50354,ESS W549,34.5,C team,,Outside from PSSE,,,
NA,,,,,50365,TP L6930,34.5,C team,,Outside from PSSE,,,
NA,,,,,50367,J337 CG,34.5,C team,,Outside from PSSE,,,
NA,,,,,50369,DCJ45 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,50371,L7541 IR,34.5,C team,,Outside from PSSE,,,
NA,,,,,50372,ALRS4160,34.5,C team,,Outside from PSSE,,,
NA,,,,,56000,ALS 6219,34.5,C team,,Outside from PSSE,,,
NA,,,,,56001,L65 PTS6420,34.5,C team,,Outside from PSSE,,,
NA,,,,,56002,L64 PTS6420,34.5,C team,,Outside from PSSE,,,
NA,,,,,56003,ALRS7410,34.5,C team,,Outside from PSSE,,,
NA,,,,,56004,PTS6470,34.5,C team,,Outside from PSSE,,,
NA,,,,,56005,L65 PTS6470,34.5,C team,,Outside from PSSE,,,
NA,,,,,56009,ALRS4270,34.5,C team,,Outside from PSSE,,,
NA,,,,,56010,PTS4220,34.5,C team,,Outside from PSSE,,,
NA,,,,,56011,ALRS6830 NO,34.5,C team,,Outside from PSSE,,,
NA,,,,,56012,ALRS4755/10,34.5,C team,,Outside from PSSE,,,
NA,,,,,56013,ALRS4950,34.5,C team,,Outside from PSSE,,,
NA,,,,,56014,67/42/47 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,56015,PTS4932,34.5,C team,,Outside from PSSE,,,
NA,,,,,56016,ALRS4927,34.5,C team,,Outside from PSSE,,,
NA,,,,,56017,L12261/432TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,56018,Hoosier TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,56019,Hoosier Ergy,34.5,C team,,Outside from PSSE,,,
NA,,,,,56020,ALRS4750,34.5,C team,,Outside from PSSE,,,
NA,,,,,56023,ESSE417,34.5,C team,,Outside from PSSE,,,
NA,,,,,56025,DCS39,34.5,C team,,Outside from PSSE,,,
NA,,,,,56026,ALRS3437,34.5,C team,,Outside from PSSE,,,
NA,,,,,56027,ALRS6280,34.5,C team,,Outside from PSSE,,,
NA,,,,,56033,TEMP_E422,34.5,C team,,Outside from PSSE,,,
NA,,,,,60005,Bus_60005,34.5,C team,,Outside from PSSE,,,
NA,,,,,64001,ALRS4700TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,64002,EMC 6940,34.5,C team,,Outside from PSSE,,,
NA,,,,,64003,DCF36,34.5,C team,,Outside from PSSE,,,
NA,,,,,65000,DC A67,34.5,C team,,Outside from PSSE,,,
NA,,,,,65001,EMC 4000,34.5,C team,,Outside from PSSE,,,
NA,,,,,65002,ESS A432,34.5,C team,,Outside from PSSE,,,
NA,,,,,65003,EMC 4000,34.5,C team,,Outside from PSSE,,,
NA,,,,,65004,L16640 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,65005,DC E22,34.5,C team,,Outside from PSSE,,,
NA,,,,,70002,D177 34B,34.5,C team,,Outside from PSSE,,,
NA,,,,,70004,D177 34B 64,34.5,C team,,Outside from PSSE,,,
NA,,,,,998845,ALRS 8450,34.5,C team,,Outside from PSSE,,,
NA,,,,,998846,ALRS 6160,34.5,C team,,Outside from PSSE,,,
NA,,,,,998847,ALRS3437,34.5,C team,,Outside from PSSE,,,
NA,,,,,998848,ALRS4927,34.5,C team,,Outside from PSSE,,,
NA,,,,,998849,PTS4220,34.5,C team,,Outside from PSSE,,,
NA,,,,,998850,ALRS4755/10,34.5,C team,,Outside from PSSE,,,
NA,,,,,998851,PTS6470,34.5,C team,,Outside from PSSE,,,
NA,,,,,998852,L65 PTS6420,34.5,C team,,Outside from PSSE,,,
NA,,,,,998853,ALRS4160,34.5,C team,,Outside from PSSE,,,
NA,,,,,998854,ALRS6730 TP,34.5,C team,,Outside from PSSE,,,
NA,,,,,998855,EMC3730,34.5,C team,,Outside from PSSE,,,
NA,,,,,998856,EMC6585,34.5,C team,,Outside from PSSE,,,
NA,,,,,998857,EMC3720,34.5,C team,,Outside from PSSE,,,
NA,,,,,998864,ALRS4330,34.5,C team,,Outside from PSSE,,,
NA,,,,,998865,ALRS6880,34.5,C team,,Outside from PSSE,,,
NA,,,,,998866,EMC4010,34.5,C team,,Outside from PSSE,,,
NA,,,,,998867,ALRS6890,34.5,C team,,Outside from PSSE,,,
NA,,,,,998868,ALRS6830 NO,34.5,C team,,Outside from PSSE,,,
NA,,,,,998869,alrs 4560,34.5,C team,,Outside from PSSE,,,
NA,,,,,998870,ALRS 3200,34.5,C team,,Outside from PSSE,,,
NA,,,,,998871,SW 3240,34.5,C team,,Outside from PSSE,,,
NA,,,,,998872,ALRS 3180,34.5,C team,,Outside from PSSE,,,
NA,,,,,998873,ALS 6219,34.5,C team,,Outside from PSSE,,,
NA,,,,,998876,34kV Vista,34.5,C team,,Outside from PSSE,,,
NA,,,,,998879,34B B55 tap,34.5,C team,,Outside from PSSE,,,
NA,,,,,998880,EMC8690,34.5,C team,,Outside from PSSE,,,
NA,,,,,998883,DCC54,34.5,C team,,Outside from PSSE,,,
NA,,,,,998884,ALRS6280,34.5,C team,,Outside from PSSE,,,
NA,,,,,998886,Tap to L0951,34.5,C team,,Outside from PSSE,,,
NA,,,,,998887,Tie L42257,34.5,C team,,Outside from PSSE,,,
NA,,,,,998888,D40alrs 3822,34.5,C team,,Outside from PSSE,,,
NA,,,,,998889,RS 3120,34.5,C team,,Outside from PSSE,,,
NA,,,,,3768,ARMOUR34,34,C team,,Outside from PSSE,,,
NA,,,,,5156,LTVSTL74,23,C team,,Outside from PSSE,,,
NA,,,,,2208,LOUSAIIG,18,C team,,Outside from PSSE,,,
NA,,,,,2207,NWSW14,14.4,C team,,Outside from PSSE,,,
NA,,,,,2472,RCHLLE,13.8,C team,,Outside from PSSE,,,
NA,,,,,710002,Arcadian T1,13.8,C team,,Outside from PSSE,,,
NA,,,,,2000,12 DC H43,13.2,C team,,Outside from PSSE,,,
NA,,,,,3842,LOYOLA 12B1,13.2,C team,,Outside from PSSE,,,
NA,,,,,3843,LOYOLA 12B2,13.2,C team,,Outside from PSSE,,,
NA,,,,,3844,LOYOLA 12B3,13.2,C team,,Outside from PSSE,,,
